time,uptime,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,RAM,SWAP,EMC,GPU,APE,CVNAS,DLA0_CORE,DLA0_FALCON,DLA1_CORE,DLA1_FALCON,NVDEC,NVDEC1,NVENC,NVENC1,NVJPG,PVA0_AXI,PVA0_VPS0,PVA0_VPS1,PVA1_AXI,PVA1_VPS0,PVA1_VPS1,SE,VIC,Fan tegra_pwmfan0,Temp AO,Temp AUX,Temp CPU,Temp GPU,Temp thermal,Power thermal,Power TOT,jetson_clocks,nvp model
2023-10-12 21:12:53.415650,3:18:45.780000,29,21,87,13,OFF,OFF,0.8758076170992315,0.014196188139253236,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,50.98039215686274,55.5,56.0,58.5,56.5,56.9,1658,5731,OFF,MODE_10W_4CORE
2023-10-12 21:12:54.401009,3:18:46.780000,21,12,100,14,OFF,OFF,0.8804348846134279,0.014199151646623479,0,1.5,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,50.98039215686274,56.0,56.0,57.5,56.5,56.6,1658,5607,OFF,MODE_10W_4CORE
2023-10-12 21:12:55.404322,3:18:47.780000,14,9,100,5,OFF,OFF,0.882719994626176,0.014199151646623479,0,2.2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,50.98039215686274,55.5,56.0,57.5,56.5,56.6,1658,5441,OFF,MODE_10W_4CORE
2023-10-12 21:12:56.420921,3:18:48.780000,99,11,14,9,OFF,OFF,0.7631793281633327,0.014199151646623479,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,50.98039215686274,55.5,56.0,58.5,56.5,56.6,1741,5690,OFF,MODE_10W_4CORE
2023-10-12 21:12:57.417271,3:18:49.780000,71,31,32,50,OFF,OFF,0.4205812521701507,0.014199151646623479,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,50.98039215686274,55.5,56.5,58.5,56.5,56.9,1780,5981,OFF,MODE_10W_4CORE
2023-10-12 21:12:58.400247,3:18:50.780000,31,26,12,18,OFF,OFF,0.3906868863381884,0.014199151646623479,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,50.98039215686274,55.5,56.0,57.5,56.5,56.6,1656,5025,OFF,MODE_10W_4CORE
2023-10-12 21:12:59.404092,3:18:51.790000,21,19,21,17,OFF,OFF,0.39076270269763,0.014199151646623479,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,50.98039215686274,55.5,56.0,57.5,56.5,56.6,1656,5150,OFF,MODE_10W_4CORE
2023-10-12 21:13:00.400684,3:18:52.790000,16,16,12,19,OFF,OFF,0.3907259058326242,0.014199151646623479,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,50.98039215686274,56.0,56.0,57.5,56.5,56.6,1656,4984,OFF,MODE_10W_4CORE
2023-10-12 21:13:01.402610,3:18:53.790000,11,7,5,7,OFF,OFF,0.39072022577963667,0.014199151646623479,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,50.98039215686274,55.5,56.0,57.5,56.5,56.6,1614,4859,OFF,MODE_10W_4CORE
2023-10-12 21:13:02.404939,3:18:54.790000,12,10,7,12,OFF,OFF,0.39076048006820013,0.014199151646623479,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,50.98039215686274,55.5,56.0,57.5,56.5,56.6,1614,4859,OFF,MODE_10W_4CORE
2023-10-12 21:13:03.403725,3:18:55.790000,9,13,7,8,OFF,OFF,0.39076566620353653,0.014199151646623479,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,50.98039215686274,55.5,56.0,57.5,56.5,56.45,1614,4776,OFF,MODE_10W_4CORE
2023-10-12 21:13:04.410044,3:18:56.790000,11,11,10,8,OFF,OFF,0.39075010779752734,0.014199151646623479,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,50.98039215686274,55.5,56.0,57.5,56.5,56.6,1656,5025,OFF,MODE_10W_4CORE
2023-10-12 21:13:05.408604,3:18:57.790000,13,9,16,13,OFF,OFF,0.3908123414215641,0.014199151646623479,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,50.98039215686274,55.5,56.0,57.5,56.5,56.6,1614,4901,OFF,MODE_10W_4CORE
2023-10-12 21:13:06.405469,3:18:58.790000,8,8,5,5,OFF,OFF,0.39078295332132457,0.014199151646623479,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,50.98039215686274,55.5,56.0,57.5,56.5,56.45,1614,4727,OFF,MODE_10W_4CORE
2023-10-12 21:13:07.408212,3:18:59.790000,11,6,4,3,OFF,OFF,0.3907849289919289,0.014199151646623479,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,50.98039215686274,55.5,56.0,57.5,56.5,56.8,1614,4769,OFF,MODE_10W_4CORE
2023-10-12 21:13:08.410074,3:19:00.790000,22,21,13,10,OFF,OFF,0.39087556288090314,0.014199151646623479,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,50.98039215686274,55.5,56.0,57.5,56.5,56.8,1656,5025,OFF,MODE_10W_4CORE
2023-10-12 21:13:09.411490,3:19:01.800000,18,12,6,9,OFF,OFF,0.390912359745909,0.013946759602257797,0,0.0,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,50.98039215686274,55.5,56.0,57.5,56.5,56.8,1614,4893,OFF,MODE_10W_4CORE
2023-10-12 21:13:10.417326,3:19:02.800000,32,24,20,19,OFF,OFF,0.3909387843402421,0.013946759602257797,0,19.8,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,50.98039215686274,55.5,56.0,57.5,56.5,56.6,1656,5275,OFF,MODE_10W_4CORE
